"iso3c","country","AG.LND.AGRI.K2","AG.LND.AGRI.ZS","AG.LND.ARBL.ZS","AG.LND.EL5M.RU.K2","AG.LND.EL5M.RU.ZS","AG.LND.EL5M.UR.K2","AG.LND.EL5M.UR.ZS","AG.LND.EL5M.ZS","AG.LND.FRST.K2","AG.LND.FRST.ZS","AG.LND.IRIG.AG.ZS","AG.LND.PRCP.MM","AG.YLD.CREL.KG","BX.KLT.DINV.WD.GD.ZS","EG.ELC.ACCS.ZS","EG.ELC.COAL.ZS","EG.ELC.HYRO.ZS","EG.ELC.NGAS.ZS","EG.ELC.NUCL.ZS","EG.ELC.PETR.ZS","EG.ELC.RNEW.ZS","EG.ELC.RNWX.KH","EG.ELC.RNWX.ZS","EG.FEC.RNEW.ZS","EG.USE.COMM.GD.PP.KD","EG.USE.ELEC.KH.PC","EG.USE.PCAP.KG.OE","EN.ATM.CO2E.EG.ZS","EN.ATM.CO2E.GF.KT","EN.ATM.CO2E.GF.ZS","EN.ATM.CO2E.KD.GD","EN.ATM.CO2E.KT","EN.ATM.CO2E.LF.KT","EN.ATM.CO2E.LF.ZS","EN.ATM.CO2E.PC","EN.ATM.CO2E.PP.GD","EN.ATM.CO2E.PP.GD.KD","EN.ATM.CO2E.SF.KT","EN.ATM.CO2E.SF.ZS","EN.ATM.GHGO.KT.CE","EN.ATM.GHGO.ZG","EN.ATM.GHGT.KT.CE","EN.ATM.GHGT.ZG","EN.ATM.HFCG.KT.CE","EN.ATM.METH.KT.CE","EN.ATM.METH.ZG","EN.ATM.NOXE.KT.CE","EN.ATM.NOXE.ZG","EN.ATM.PFCG.KT.CE","EN.ATM.SF6G.KT.CE","EN.CLC.DRSK.XQ","EN.CLC.GHGR.MT.CE","EN.CLC.MDAT.ZS","EN.POP.EL5M.RU.ZS","EN.POP.EL5M.UR.ZS","EN.POP.EL5M.ZS","EN.URB.MCTY.TL.ZS","ER.H2O.FWTL.K3","ER.H2O.FWTL.ZS","ER.LND.PTLD.ZS","ER.MRN.PTMR.ZS","ER.PTD.TOTL.ZS","IC.BUS.EASE.XQ","IQ.CPA.PUBS.XQ","IS.ROD.PAVE.ZS","NV.AGR.TOTL.ZS","SE.ENR.PRSC.FM.ZS","SE.PRM.CMPT.ZS","SH.DYN.MORT","SH.MED.CMHW.P3","SH.STA.MALN.ZS","SI.POV.DDAY","SP.POP.GROW","SP.POP.TOTL","SP.URB.GROW","SP.URB.TOTL","SP.URB.TOTL.IN.ZS"
"LBN","Lebanon",6580,64.3206256109482,12.9032258064516,34.7444458,0.334099798,10.28756142,0.098924364,0.433024162,1433.3,14.010752688172,20.2333481022006,661,3155.6,4.27621078274128,100,0,2.60382691889541,0,0,97.3961730811046,2.60382691889541,0,0,4.71000003814697,70.5265494959808,2588.86454435888,1196.86630636478,3.32815782994501,0,0,0.651055246768787,27710,21459.284,77.1639122617763,4.03970721671608,0.253076090133972,0.259152399262431,645.392,2.32071916576771,8086.7121582031,19.0916666667058,34350,NA,0,3250,64.7078272304935,740,24.4700906041948,0,0,3,NA,0.0230823251765737,1.902982268,2.224803701,4.127785969,35.5204102532847,1.812,37.75,2.59730862397557,0.21142857872149,1.04272663197996,143,NA,NA,2.50435837629128,NA,NA,7.2,NA,4.2,0,-0.442463494176285,6825442,-0.254489950764724,6069524,88.925
"LBR","Liberia",19540.4,20.2869601328904,5.19102990033223,242.3272247,0.252243791,47.45709229,0.049399141,0.301642932,76174.4,79.0847176079734,NA,2391,1083.6,2.8230317372067,27.6492099761963,NA,NA,NA,NA,NA,0,NA,NA,87.2133026123047,NA,NA,NA,NA,0,0,0.506062385505282,1320,1265.115,89.7244680851064,0.273917114341304,0.178686548862872,0.182976779154535,0,0,803.342193603516,97.155584391606,9200,61.7061382899377,NA,6210,78.2303769553357,1370,60.5661199828001,NA,NA,NA,NA,1.87230419871342,1.944604063,4.430873092,6.375477155,29.9986535320464,0.1459,0.07295,4.05131092547338,0.10334249125498,1.21108630778072,175,2.7,6.19999980926514,42.5973613559322,0.863579988479614,60.595401763916,84.6,0.061,10.9,44.4,2.40736760615038,5057677,3.32148399248612,2634493,52.089
"LBY","Libya",153500,8.72387101174171,0.977528217602328,7553.3125,0.46713113,1003.038635,0.062032462,0.529163592,2170,0.123327687918433,NA,56,660,0,68.5321884155273,0,0,53.7003155410601,0,46.2996844589399,0,0,0,2.62619996070862,230.194265731605,1811.05460057695,2808.6473534664,3.3410331929689,9559.869,18.6789155920281,1.09786200190583,58940,29864.048,58.3510121141071,8.82524913660345,0.573866591669861,0.587645020156074,0,0,2093.9266357422,15.4574132492143,103040,34.4744516273105,0,37790,10.3668522529941,1970,8.66743280576994,0,366,NA,NA,0,0.569775727,5.598377003,6.16815273,16.9558483003257,5.72,817.142857142857,0.211847868078981,0.636429927635224,0.28857344034883,186,NA,57.2000007629395,1.84947245017585,1.05914998054504,NA,11.5,NA,11.7,NA,1.3750057277357,6871287,1.74499211237856,5544510,80.691
"LCA","St. Lucia",106,17.3770491803279,4.91803278688525,4.527922153,0.736499274,5.069586754,0.824604938,1.561104212,207.7,34.0491803278688,NA,2301,NA,1.44364916257425,99.5477752685547,NA,NA,NA,NA,NA,0,NA,NA,10.2192001342773,53.9944562006236,NA,763.522702870368,2.5,0,0,0.232118578432189,390,414.371,118.391714285714,2.14415305954148,0.137201325007075,0.140495502908811,0,0,-218.181866049767,100,740,115.29319869204,NA,270,18.2422332696812,30,13.4950775259428,NA,NA,3.25,NA,NA,0.74810669,0.866103425,1.614210115,NA,0.0429,14.3,18.7452095914066,0.218554217784975,0.931020062296175,93,3.8,NA,2.59092819896538,0.998480021953583,99.7793502807617,22.3,NA,2.8,4.6,0.45521114346163,183629,0.920461209209923,34598,18.841
"LIE","Liechtenstein",51.6,32.25,13.5,NA,NA,NA,NA,NA,67,41.875,NA,NA,NA,-1275.1899856739,100,NA,NA,NA,NA,NA,96.8571428571428,NA,NA,56.7998008728027,NA,NA,NA,NA,51.338,34.2253333333333,0.0373841596860614,140,0,0,3.69217785748193,NA,NA,0,0,NA,NA,180,NA,NA,20,NA,10,NA,NA,NA,NA,-0.00614395480398116,NA,NA,NA,NA,NA,NA,NA,11.9351041815517,NA,11.9351041815516,NA,NA,NA,0.13755980861244,0.898109972476959,107.32984161377,NA,NA,NA,NA,0.307260244097371,38137,0.620326747456512,5498,14.416
"LKA","Sri Lanka",28116,45.448079658606,22.1712142764774,1124.245361,1.72634267,265.604187,0.40785033,2.134193,21130.2,34.1558903401009,NA,1712,3761.6,0.902865600702623,100,33.7050523441056,45.2814443938704,0,0,17.8197542102868,48.4751934456076,4.21e+08,3.19374905173722,51.404899597168,45.1090439122624,531.090576571374,515.5110212725,1.64312639152266,0,0,0.253025280735953,21630,16486.832,75.1793524851801,0.998154130133826,0.0757951972034327,0.0776150255736937,5529.836,25.2158504331965,4415.3092041016,-89.5872016010023,35240,65.6881440269333,0,10030,3.03469658939908,2240,23.5760936211599,0,0,3.5,NA,2.16003002858256,1.533367436,1.446279872,2.979647308,NA,12.946,24.5189393939394,29.8619988979122,0.0746256541871951,3.37864252327298,99,3.3,NA,8.36119443747824,1.02416002750397,102.390380859375,7.1,NA,20.5,0.9,0.530626559530355,21919000,1.21697057013045,4101702,18.713
"LSO","Lesotho",24333,80.1482213438735,14.1403162055336,NA,NA,NA,NA,NA,345.2,1.13702239789196,0.0532836019714933,788,755.8,4.97300572640836,44.6406784057617,NA,NA,NA,NA,NA,100,NA,NA,38.415699005127,4.45011025849246,NA,9.56251012871139,103.157894736842,0,0,0.976973462072059,2570,803.073,35.3776651982379,1.21897599376188,0.455277306591622,0.466208428739742,1708.822,75.2785022026432,2061.56187844276,3290,5850,84.4804473262388,NA,2320,13.0947525709765,820,-24.0783597685725,NA,NA,2.5,NA,3.40265096330442,NA,NA,NA,NA,0.0438,0.837476099426386,0.261388681242792,NA,0.261388681242792,122,3,53,6.36786734700446,1.04505002498627,85.6288528442383,86.4,NA,10.5,27.2,0.796017062223488,2142252,2.33383865503819,621853,29.028
"LTU","Lithuania",29470,47.0541274149768,33.7697589014849,691.2301636,1.080536864,88.80706024,0.138823951,1.219360815,22010,35.1429027622545,0.0710924540438065,656,3181.2,2.88064294410444,100,0,8.19633630812588,46.4772193518084,0,6.45843118835134,39.4081728511038,1.329e+09,31.2118365429779,33.4990997314453,79.9600974142968,3821.1451704374,2387.27519440779,1.55134723650917,4217.05,37.6522321428571,0.233233751489409,11590,7535.685,67.2829017857143,4.13700592851868,0.113821622217759,0.116773985797774,704.064,6.28628571428571,-1825.2640380859,-77.9870811078129,18840,-45.8230462499255,1293,3150,-36.7881027369124,3530,-17.9701931714628,8,0,NA,-3.74993190201418,0,0.631769881,2.236343653,2.868113534,NA,0.259,1.67529107373868,17.0231009753366,25.5910267323495,17.7642086947157,11,NA,NA,3.28821796119426,0.975830018520355,104.285598754883,3.7,NA,NA,0.9,0.0201473044178691,2794700,0.301239627807458,1901682,68.046
"LUX","Luxembourg",1315.59,54.1395061728395,25.561316872428,0,0,0,0,0,887,36.5020576131687,NA,934,5862.3,-16.0619423207896,100,0,7.43801652892562,62.6596543951916,0,0,32.381667918858,3.32e+08,24.9436513899324,16.0277004241943,59.2905171209331,13914.6784488756,6548.40555894973,2.4477224920764,1624.481,18.335,0.138481916151308,9320,6611.601,74.6230361173815,15.3302080763221,0.131426362430491,0.134961286641865,201.685,2.27635440180587,-1224.6317138672,1948.88508920847,10220,-3.74742302757893,145,540,19.3941223935632,300,19.0673321005295,1,0,NA,-0.296432331061969,0,0,0,0,NA,0.0456,4.56,40.87274137855,NA,40.8727413785501,72,NA,NA,0.216208808790534,1.00028002262115,79.6460189819336,2.8,NA,NA,0.3,1.96033351479549,632275,2.21198053966015,578234,91.453
"LVA","Latvia",19380,31.2127556772427,20.8568207440812,825.3152466,1.301435572,383.3038635,0.604429986,1.905865558,34107.9,54.9330004831696,0.0310719834282755,667,3026.2,3.11035574265641,100,0,33.6164829206579,49.8102295318995,0,0.0180733779143322,50.1716970901862,9.16e+08,16.5552141695283,41.2528991699219,85.7463524699631,3507.40452065472,2176.84330583785,1.67736099504372,2533.897,35.4391188811189,0.243522457204275,7630,3762.342,52.6201678321678,3.95916507798465,0.12854670624272,0.131813612648997,154.014,2.15404195804196,-747.15637207031,-73.7530996435193,11660,-58.5837687624051,1345,1940,-41.8256728738848,1860,-53.3558068017583,5,0,NA,-20.4837416719808,0,0.666608099,16.62987356,17.296481659,NA,0.1811,1.06906729634002,18.1713211908866,16.0363617853212,17.5110476673142,19,NA,NA,3.77515118631606,0.997439980506897,98.3991394042969,3.6,NA,NA,0.3,-0.643399845442153,1901548,-0.507162973074089,1299043,68.315
"MAC","Macao SAR, China",NA,NA,NA,5.725583553,19.80794372,5.11359024,17.69072213,37.49866585,NA,NA,NA,NA,NA,11.7570745693029,100,NA,NA,NA,NA,NA,0,NA,NA,14.0094995498657,NA,NA,NA,NA,18.335,NA,NA,NA,1749.159,NA,NA,NA,NA,0,NA,NA,-310.714285714286,NA,NA,NA,NA,77.2391388022755,NA,26.8609443189988,NA,NA,NA,NA,NA,16.33153835,23.31402819,39.64556654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.988330006599426,103.83422088623,NA,NA,NA,NA,1.37947338188026,649342,1.37947338188026,649342,100
"MAF","St. Martin (French part)",NA,NA,NA,NA,NA,NA,NA,NA,12.4,24.8,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.77155153357,96.4019006131393,91.9870071870023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71408169965882,38659,NA,NA,NA
"MAR","Morocco",300690,67.373963701546,16.7546493390096,1149.35022,0.171080879,230.551239,0.034317572,0.205398451,57424.9,12.8668832623796,4.6057308379673,346,2263.6,1.43761096428943,99.6,55.525632706035,6.11615833874108,18.7670343932511,0,7.17391304347826,14.3088903309539,2.525e+09,8.19273199221285,10.8323001861572,79.1213165967695,904.441863880812,555.137700652292,3.22209026309716,2365.215,3.74954819277108,0.541168399119669,66680,34682.486,54.9817469879518,1.85072678357202,0.238932080452533,0.244668794579763,16248.477,25.7585240963855,5825.5361328125,-10.8262857142869,94290,114.250713335715,0,17670,30.2315178704042,9430,5.3882399008027,0,0,3,NA,0.0757125863581121,0.252901912,1.127452324,1.380354236,21.8343000937564,10.573,36.4586206896552,30.7776011103996,0.259984460474417,18.446888209998,53,NA,70.4,12.2262085859472,0.951110005378723,97.1357269287109,21.4,NA,2.6,0.9,1.19592077719908,36910558,2.04634643399117,23450016,63.532
"MCO","Monaco",NA,NA,NA,0.074361108,3.09338967,0.532811701,22.16473438,25.25812405,0,0,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.48411059166073e-05,NA,3.089454697,22.171827,25.261281697,NA,0.005,NA,33.1551035825643,99.8319954581051,99.459571201349,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,0.708343220788784,39244,0.708343220788784,39244,100
"MDA","Moldova",22571,68.6355301608926,51.1383505700115,294.9176331,0.871900874,50.22505569,0.148486442,1.020387316,3865,11.7529716925191,9.84449071817819,450,3683.2,4.19101524526079,100,0,5.05664094565753,94.4836644229191,0,0.147758988671811,5.36857658840913,1.9e+07,0.311935642751601,25.7460994720459,112.03864235086,1725.61647911234,1155.61245384063,2.33528303721278,1727.157,21.218144963145,0.899924290088597,8590,2464.224,30.2730221130221,3.17183206349277,0.250539980859802,0.256555398483555,271.358,3.33363636363636,11.2256469726599,51.9406569222806,13180,-70.1533265949219,14,3310,-15.4126605247725,1160,-60.9149603388072,0,0,NA,-1.381,0.343810821553105,0.33605699,0.255507398,0.591564388,NA,0.84,51.8518518518518,4.15053454855149,NA,4.1505345485515,48,3.3,NA,9.51132232889236,0.980740010738373,88.0238265991211,14.4,NA,2.2,0,-1.72056466408314,2617820,-1.43310305233122,1121710,42.849
"MDG","Madagascar",408950,70.2904778274321,5.15641113784806,4316.950684,0.731555928,100.2356567,0.016986061,0.748541989,124298.1,21.3644035751117,2.17630517178139,1513,4003.9,3.3421250198045,26.9071846008301,NA,NA,NA,NA,NA,54.5964565549528,NA,NA,81.568603515625,NA,NA,NA,NA,0,0,0.265289109206157,3370,2731.915,84.8420807453416,0.128320761389143,0.0787109467775542,0.0806007817444248,1052.429,32.6841304347826,993.953132629391,308.04012906074,30570,143.897975000072,NA,17470,17.7393038795253,8770,-9.78173035593671,NA,NA,3.75,NA,0.864615090391493,1.056441693,0.607086249,1.663527942,12.1649008293989,13.5569,4.02281899109792,5.58955631461027,0.746184480636302,2.34594786584438,161,2.7,16.3,24.115813706119,1.01898002624512,63.2768211364746,50.6,NA,26.4,78.8,2.64087322692548,27691019,4.4028112271675,10670457,38.534
"MDV","Maldives",79,26.3333333333333,13,132.7826233,45.50767853,0,0,45.50767853,8.2,2.73333333333333,NA,1972,2661.7,17.0350228125782,100,NA,NA,NA,NA,NA,1.27720445488914,NA,NA,1.11829996109009,54.6255726907587,NA,892.079290632869,2.90969899665552,0,0,0.454032702761725,1910,1444.798,82.5598857142857,3.70367497634302,0.192430613723998,0.197050836417288,0,0,736.98527888954,-100.000000000001,2380,NA,NA,130,110.377897272753,30,366.105340464596,NA,NA,2.25,NA,0.0306479542537,48.23643801,0,48.23643801,NA,0.0047,15.6666666666667,1.20909567705006,0.0515050354543078,0.0518873782696889,147,3.2,NA,5.23317774346684,0.991879999637604,91.6666717529297,7.6,1.424,14.8,0,1.78913012096883,540542,2.8547727482332,219833,40.669
"MEX","Mexico",1068910,54.9864965662697,12.2971269837187,40015.67969,2.069232531,1896.785889,0.098083829,2.16731636,656920.8,33.7930913860953,5.78756890549962,758,3826.3,2.31508927106596,100,10.8659180170857,9.90396544298671,59.8612191374888,3.72085698307503,10.1488728474182,15.3941337927222,1.7082e+10,5.49016834973549,9.62530040740967,79.7793472124637,2157.32378751727,1537.26141203192,2.52279441832682,151579.112,31.6284010432968,0.36024820263163,472140,252597.628,52.7068603025561,3.74147772536983,0.184692953138088,0.18774605787915,47659.999,9.94470505998957,57197.25390625,-38.5646144076142,679880,34.2555064160691,8485,144610,17.9787538515973,42250,-2.8840148879247,28,520,4.25,70.2028,0.149843277332355,0.807447799,0.77259763,1.580045429,40.8521812917467,87.84,21.4767726161369,14.5005326014623,21.7820205104146,19.0562399200344,60,NA,NA,3.88918905586059,1.04627001285553,102.255889892578,14.2,NA,4.7,1.7,1.05824003448927,128932753,1.4143747761486,104088701,80.731
"MHL","Marshall Islands",86,47.7777777777778,11.1111111111111,124.8065796,43.81798241,0,0,43.81798241,94,52.2222222222222,NA,NA,NA,1.74442304372047,97.443603515625,NA,NA,NA,NA,NA,0.233372228704784,NA,NA,11.7181997299194,163.079712664397,NA,570.959568925526,4.375,0,0,1.079391901947,190,143.013,79.4516666666667,3.25275628295556,0.83444924670095,0.854484215521121,0,0,NA,NA,240,NA,NA,30,62.5252310937403,0,22.7689831656688,NA,NA,1.75,NA,0.0584142289273103,35.86786808,0,35.86786808,NA,NA,NA,11.9157086072553,0.268803312449119,0.270441119827786,153,2.8,NA,20.1507795384825,1.01280999183655,77.2962493896484,31.8,NA,11.9,NA,0.683140343718677,59194,1.1686076001902,46049,77.794
"MKD","North Macedonia",12640,50.1189532117367,16.5741475019826,0,0,0,0,0,10014.9,39.7101506740682,6.67462450592885,619,3714.5,4.37950949327015,100,58.3599008147361,33.0322352107687,3.24123273113709,0,2.46191994332271,35.9369465108041,1.64e+08,2.90471130003542,20.8715991973877,86.9158969143872,3496.52032457719,1262.38340921561,2.96612027274582,363.033,4.9124898511502,0.648745134163463,7370,2845.592,38.5059810554804,3.53823914751961,0.212230273216506,0.219857757944683,3417.644,46.2468741542625,-1436.73153686523,197.527641277637,10510,-9.32588065246005,185,2520,-16.0377190502259,550,-36.0995660232358,0,0,3.25,-2.618,0.30457878073609,0,0,0,NA,1.044,19.3333333333333,9.65406515792627,NA,9.65406515792626,17,NA,NA,9.09339100409628,0.986109972000122,93.4167327880859,6.1,NA,0.9,3.4,-0.00374384605348414,2083380,0.465872628724406,1218402,58.482
"MLI","Mali",412010,33.7660528278383,5.25409977134708,0,0,0,0,0,132960,10.896663634352,NA,282,1795.6,2.85747378299268,48.0212478637695,NA,NA,NA,NA,NA,43.5163551401869,NA,NA,76.6082000732422,NA,NA,NA,NA,0,0,0.37828994795883,5620,2863.927,64.7947285067873,0.294583927721055,0.125969504173638,0.128994008178392,0,0,3643.57860469818,214.764149453604,43740,151.469659749387,NA,23290,91.1329583749591,13820,88.6447432001461,NA,NA,NA,NA,0.652855128388168,0,0,0,12.926312071888,5.186,8.64333333333333,8.23161005507261,NA,8.2316100550726,148,2.7,24.6,36.0971406229886,0.876399993896484,49.6143913269043,94,0.007,18.1,50.3,2.97104277387719,20250834,4.74718330919958,8891939,43.909
"MLT","Malta",103.8,32.4375,28.34375,4.644587994,1.433658973,4.21506691,1.301077405,2.734736378,4.6,1.4375,33.718689788054,560,4917.4,27.9721713355089,100,0,0,0,0,92.3254029163469,7.67459708365311,1e+08,7.67459708365311,7.46479988098145,47.8509563185201,4924.54401944044,1781.50442518605,3.03552075973272,0,0,0.111334765293491,1550,1342.122,99.4164444444445,3.19831624125622,0.0719009713528516,0.0738411335433425,0,0,-657.8694896698,NA,2040,23.8878420845026,173,220,-23.1513250024716,40,-17.5758670885663,0,0,NA,-0.0607618000000001,NA,0.913646312,1.347194622,2.260840934,NA,0.043,85.1485148514851,30.2863758326223,6.270051159836,6.40936429280157,88,NA,NA,0.647389617941922,1.00406002998352,103.57763671875,7,NA,NA,0.1,4.12416960622934,525285,4.19381354360654,497676,94.744
"MMR","Myanmar",128890,19.7444813799231,16.9737587891971,23538.32031,3.539829466,459.7529602,0.069140323,3.608969789,285438.9,43.7259915133504,24.7580106809079,2091,3604.5,2.17371751887261,68.3566513061523,1.78459611772073,58.8541014402004,39.0169067000626,0,0.344395742016281,58.8541014402004,0,0,60.1110992431641,91.8728443736902,215.298858380481,369.332203996204,0.88249053329514,8085.735,36.938031064413,0.370118171143963,32520,14502.985,66.253928734582,0.605492802809427,0.117572834785119,0.12039573634364,1210.11,5.52814070351759,5188.22418212891,-45.3055037250641,119650,-39.6404123202626,0,65790,-3.99604252264179,21340,-39.5668497002679,0,0,NA,NA,0.0924109354429813,8.051190342,2.921377658,10.972568,12.4414255271762,33.231,3.31316051844467,6.37050102009697,2.32704768669274,4.61941895301145,165,2.8,NA,22.8220310834794,1.01078999042511,95.3996124267578,44.7,0.195,19.1,1.4,0.671933327635634,54409794,1.60430128480374,16943754,31.141
"MNE","Montenegro",2568,19.092936802974,0.684014869888476,NA,NA,NA,NA,NA,8270,61.4869888475836,NA,NA,3311.8,7.5451913093006,100,50.3496503496504,49.6503496503497,0,0,0,49.6503496503497,0,0,40.6072006225586,87.0323796881202,4612.34139045689,1538.26409996623,2.32094242808215,0,0,0.490707310860442,2520,832.409,39.450663507109,4.0499689020245,0.187957252934437,0.195777634675277,1184.441,56.134644549763,NA,NA,3800,NA,0,820,NA,180,NA,0,0,NA,-0.8533,0.0121742824623754,NA,NA,NA,NA,0.1609,NA,6.40071102866758,0.0012194317877657,4.16037736573469,50,NA,NA,6.39384140935866,1.01124000549316,97.4071731567383,2.3,NA,3.7,2.5,-0.0498494075831493,621718,0.452180873348822,419585,67.488
"MNG","Mongolia",1134330,72.8416347996956,0.852397327348443,NA,NA,NA,NA,NA,141727.8,9.10112987275687,0.032177585006127,241,1236.3,17.456541335953,99.1252670288086,92.7444222746236,0,0,0,4.17195719209142,3.08362053328496,1.7e+08,3.08362053328496,3.35829997062683,166.488838461108,2006.38683369437,1828.10138800882,3.37127506199741,0,0,1.59708791893647,21320,3050.944,16.7911062190424,6.72509805331754,0.551163137684052,0.564396460527815,22101.009,121.634611997799,-224.260620117198,-92.7340480305013,52620,-57.1687955056667,0,17860,-24.6225966866802,13190,-31.1227905465181,0,0,2.75,-2.0826,2.56134223793038,NA,NA,NA,48.3287638807037,0.4624,1.32873563218391,17.7138825654778,NA,17.7138825654778,81,3.3,NA,12.0643987599135,1.02402997016907,101.779647827148,15.6,0.161,1.8,0.5,1.63381332696237,3278292,1.79997565975672,2250777,68.657
"MNP","Northern Mariana Islands",30,6.52173913043478,2.17391304347826,14.40112972,2.951647288,0.711624324,0.145854113,3.097501401,243.6,52.9565217391304,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.10403410885,NA,NA,158.340862646111,NA,-62.1422211795618,NA,NA,NA,NA,NA,1.550058729,0.302143581,1.85220231,NA,NA,NA,7.6694498339144,33.2506864536383,33.234124272071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.599461584295658,57557,0.697025755423702,52836,91.798
"MOZ","Mozambique",414138.32,52.6638927744856,7.18482158752766,10150.41016,1.314250908,202.6002808,0.026232201,1.340483109,367437.6,46.7251964699,0.106340094096383,1032,835.1,14.2613584139437,29.6161613464355,0,86.4108873600161,12.8257921960528,0,0.7633204439311,86.4108873600161,0,0,65.9421005249023,363.707810211027,478.920643963949,442.664726788878,0.384153620196683,1320.12,22.8,0.379934565635936,6640,5625.178,97.1533333333333,0.225115201178573,0.170451135901647,0.174543635483442,51.338,0.886666666666667,680.829387664791,1995.60408959301,35040,828.871023386307,131,16850,-15.4033761361997,10700,-78.7054595771762,207,0,4,NA,3.66244795624385,2.413693857,2.83228709,5.245980947,9.01079444263054,1.473,1.46859421734796,21.5932282429122,2.23203079290958,13.4487158907383,138,3,20.8,26.0267238156518,0.917689979076386,54.7286911010742,74.2,0.045,15.6,63.7,2.88683035436546,31255435,4.37051483505495,11587640,37.074
"MRT","Mauritania",396610,38.4796740079558,0.388085766954497,11077.27734,1.063207539,217.3608093,0.020862496,1.084070035,3128,0.303483069758417,0.0575880587983157,92,1322.9,-11.62480987055,45.812068939209,NA,NA,NA,NA,NA,13.373253493014,NA,NA,25.1306991577148,NA,NA,NA,NA,0,0,0.533145411635636,4000,2299.209,81.822384341637,0.908407126272224,0.175928594716968,0.180152607050451,0,0,275.65497589111,1042.5,14080,123.245315004283,NA,6830,71.6425347922905,3220,57.4800249532127,NA,NA,NA,NA,3.08197364994656,13.55948986,5.561588503,19.121078363,28.2738092677744,1.3482,337.05,0.621988213831289,4.15343412031411,1.08070301487219,152,3.2,29.7,18.136967111511,1.06043004989624,72.9097290039063,72.9,0.3,19.2,6,2.70222792468346,4649660,4.19541145295883,2572517,55.327
"MUS","Mauritius",860,42.3645320197044,36.9458128078818,21.46242905,1.071157293,4.813213348,0.240220181,1.311377474,387.7,19.0985221674877,20.2325581395349,2041,5272.7,3.36246224430616,100,39.4394394394394,4.07073740407074,0,0,37.8378378378378,22.7227227227227,5.59e+08,18.651985318652,9.19890022277832,57.765550292607,2182.50915591141,1111.42216801197,2.81854962431231,0,0,0.308592803621456,4130,2632.906,65.1709405940594,3.26404031287368,0.143528863657332,0.14697496456705,1716.156,42.4791089108911,1217.6927022934,32424.3316496072,6740,NA,NA,1930,48.1914729567651,230,5.55838103653619,NA,NA,3.5,NA,0,0.732167648,0.681034894,1.413202542,NA,0.61,22.1737549981825,4.7253888127124,0.00387822523923533,0.0114734196747547,13,NA,98,3.41029492239804,1.02467000484467,98.5137329101563,16,0.194,NA,0.2,0.00229117608844013,1265740,-0.01240435084196,515916,40.76
"MWI","Malawi",56500,59.9278744166313,38.1841323716589,0,0,0,0,0,22417,23.7770470937633,0.533578656853726,1181,1531.2,0.906068711280525,11.2,NA,NA,NA,NA,NA,91.3068289899182,NA,NA,73.2249984741211,NA,NA,NA,NA,0,0,0.165979019392491,1570,931.418,68.4866176470588,0.0865337262442186,0.0574457121653057,0.058824972865264,216.353,15.9083088235294,174.401893615719,972.391666666667,18320,153.389863416584,NA,11020,14.3884507042253,4970,12.0211738703067,NA,NA,1.75,NA,8.82049278721445,0,0,0,5.86368342215128,1.3568,8.40644361833953,22.8760477102777,NA,22.8760477102777,109,3,45.0200004577637,21.0888286137655,0.988529980182648,80.3485870361328,41.6,0.723,9,69.2,2.65493985228086,19129955,4.11735470241816,3333777,17.427
"MYS","Malaysia",85710,26.0873535230558,2.51407700502207,3380.071045,1.029260597,980.7849731,0.298657429,1.327918026,191140.4,58.1769593669152,5.15754430878988,2875,4128,2.49561752303418,100,42.2813293099658,9.27506111655109,46.6031187759371,0,1.15838345889704,9.95716845520007,1.024e+09,0.682107338648975,5.3105001449585,125.634666080844,4651.95141356202,3003.45104495636,2.58274847758805,73585.689,32.1840837123863,0.626475838319249,239620,87747.643,38.3780803883835,7.6002204133699,0.269322238620067,0.275788614705447,71777.858,31.393394856543,-29431.547851563,-96.3459744409618,306670,40.5417196509473,48,46580,45.0917612193057,11120,9.49877615090591,357,790,3.75,NA,0.0969269043603107,1.957573189,3.140688013,5.098261202,24.7075032260708,6.707,1.15637931034483,19.1193165594385,1.54462068653388,8.98554474171629,12,NA,NA,8.20607938666311,1.03454005718231,99.4916000366211,8.6,0.435,14.1,0,1.29428505685727,32365998,2.01355741969885,24973604,77.16
